Time,J
0.7817817817817818,-1.4508094
0.7827827827827828,-1.450445
0.7837837837837838,-1.4500823
0.7847847847847848,-1.4497286
0.7857857857857857,-1.4493756
0.7867867867867868,-1.4490222
0.7877877877877878,-1.4486625
0.7887887887887888,-1.4483064
0.7897897897897898,-1.4479543
0.7907907907907907,-1.447601
0.7917917917917918,-1.4472501
0.7927927927927928,-1.4469054
0.7937937937937938,-1.4465522
0.7947947947947948,-1.4462028
0.7957957957957957,-1.4458566
0.7967967967967968,-1.4455076
0.7977977977977978,-1.4451675
0.7987987987987988,-1.4448193
0.7997997997997998,-1.4444807
0.8008008008008007,-1.4441327
0.8018018018018018,-1.4437926
0.8028028028028028,-1.4434507
0.8038038038038038,-1.4431099
0.8048048048048048,-1.4427724
0.8058058058058059,-1.442427
0.8068068068068068,-1.4420921
0.8078078078078078,-1.4417585
0.8088088088088088,-1.4414215
0.8098098098098098,-1.4410907
0.8108108108108109,-1.4407498
0.8118118118118118,-1.4404149
0.8128128128128128,-1.4400852
0.8138138138138138,-1.439757
0.8148148148148148,-1.4394215
0.8158158158158159,-1.4390917
0.8168168168168168,-1.4387625
0.8178178178178178,-1.4384328
0.8188188188188188,-1.4381052
0.8198198198198198,-1.4377723
0.8208208208208209,-1.4374499
0.8218218218218218,-1.4371228
0.8228228228228228,-1.4368095
0.8238238238238238,-1.4364775
0.8248248248248248,-1.4361567
0.8258258258258259,-1.4358401
0.8268268268268268,-1.435523
0.8278278278278278,-1.4351958
0.8288288288288288,-1.4348798
0.8298298298298298,-1.43456
0.8308308308308309,-1.4342431
0.8318318318318318,-1.4339229
0.8328328328328328,-1.4336121
0.8338338338338338,-1.4333051
0.8348348348348348,-1.432982
0.8358358358358359,-1.4326681
0.8368368368368369,-1.4323595
0.8378378378378378,-1.4320433
0.8388388388388388,-1.431731
0.8398398398398398,-1.4314231
0.8408408408408409,-1.4311169
0.8418418418418419,-1.4308106
0.8428428428428428,-1.4305046
0.8438438438438438,-1.4301933
0.8448448448448448,-1.4298936
0.8458458458458459,-1.4295853
0.8468468468468469,-1.4292833
0.8478478478478478,-1.4289802
0.8488488488488488,-1.4286727
0.8498498498498498,-1.4283746
0.8508508508508509,-1.428074
0.8518518518518519,-1.4277754
0.8528528528528528,-1.427477
0.8538538538538538,-1.4271706
0.8548548548548548,-1.4268721
0.8558558558558559,-1.4265791
0.8568568568568569,-1.4262819
0.8578578578578578,-1.4259801
0.8588588588588588,-1.4256915
0.8598598598598598,-1.4253948
0.8608608608608609,-1.4250984
0.8618618618618619,-1.4248089
0.8628628628628628,-1.4245201
0.8638638638638638,-1.4242247
0.8648648648648649,-1.4239355
0.8658658658658659,-1.4236466
0.8668668668668669,-1.4233611
0.8678678678678678,-1.4230719
0.8688688688688688,-1.4227844
0.8698698698698699,-1.4224937
0.8708708708708709,-1.4222142
0.8718718718718719,-1.4219229
0.8728728728728729,-1.4216435
0.8738738738738738,-1.4213568
0.8748748748748749,-1.4210719
0.8758758758758759,-1.4208001
0.8768768768768769,-1.4205033
0.8778778778778779,-1.4202373
0.8788788788788788,-1.4199549
0.8798798798798799,-1.4196748
0.8808808808808809,-1.4193984
0.8818818818818819,-1.419118
0.8828828828828829,-1.4188384
0.8838838838838838,-1.4185605
0.8848848848848849,-1.4182898
0.8858858858858859,-1.4180181
0.8868868868868869,-1.4177445
0.8878878878878879,-1.4174695
